"Id","SalePrice"
1629,178803.261763731
1630,391808.04470685
1631,224829.576627407
1632,262794.324241574
1633,174463.479472496
1634,187477.199866463
1635,179123.332793745
1636,151484.515250495
1637,191465.84819702
1638,180088.204077677
1639,172860.395529446
1640,273338.149732577
1641,175779.808070276
1642,230708.622009377
1643,221170.679185817
1644,234437.624831115
1645,189868.06936115
1646,163918.866497369
1647,151786.645270862
1648,139475.351529873
1649,140871.916535304
1650,111647.938227688
1651,124268.611267302
1652,101086.48410237
1653,102451.41878427
1654,145328.95122325
1655,148266.35230106
1656,147046.246309545
1657,145584.051398742
1658,145777.283154807
1659,131977.185714831
1660,152358.5996928
1661,499410.042218257
1662,439876.491281054
1663,402788.623450418
1664,485255.468821956
1665,318318.188057721
1666,303985.475254824
1667,386445.824829863
1668,343112.138564105
1669,298797.568267925
1670,364436.142034151
1671,270391.787026409
1672,535456.144275344
1673,302921.772720845
1674,240393.459351088
1675,189865.499097921
1676,188848.604364051
1677,219264.944912557
1678,453955.615478906
1679,396020.933084062
1680,376938.199219896
1681,254355.347508527
1682,301419.919049299
1683,173334.43952711
1684,170035.750981484
1685,172767.257409189
1686,166123.068887481
1687,171871.456499912
1688,182720.256370499
1689,185518.41749021
1690,194463.461691313
1691,185748.738057651
1692,258994.519265313
1693,172609.652572079
1694,184500.396938639
1695,168569.215912282
1696,269167.764655919
1697,174936.184884988
1698,356790.252129099
1699,319509.567021376
1700,245067.555655533
1701,274058.271169595
1702,259635.734154352
1703,261288.46424146
1704,294783.405212758
1705,226025.68649802
1706,408805.040129836
1707,214943.252964917
1708,212447.051026057
1709,275148.399636992
1710,220811.578469416
1711,257184.48443741
1712,266527.351806993
1713,275005.254066724
1714,230606.379187168
1715,203978.520433442
1716,189515.222072558
1717,176036.478872441
1718,138104.057962028
1719,200097.621957274
1720,241702.825513732
1721,163835.512024393
1722,128724.089470279
1723,157694.050653185
1724,205909.623713566
1725,241781.574975787
1726,189661.604017204
1727,159476.295140487
1728,179644.563568441
1729,167367.492367097
1730,149327.370461047
1731,121752.473523674
1732,121704.609358029
1733,116838.214026758
1734,110870.471179222
1735,136693.909623482
1736,116281.736667161
1737,296829.745613827
1738,217084.973618748
1739,268317.616443442
1740,213213.941628696
1741,193614.841125621
1742,171542.14524935
1743,175316.372139331
1744,309889.864280173
1745,231432.659189918
1746,169616.707862917
1747,209499.665072765
1748,222098.157399258
1749,154551.082642895
1750,124001.002806762
1751,239577.17201682
1752,123577.484794349
1753,139939.000121109
1754,191456.95716837
1755,176642.409622029
1756,127975.517751699
1757,118532.234655153
1758,148513.860331396
1759,164101.041335928
1760,166767.026533144
1761,142565.045717312
1762,179123.242733656
1763,171519.300708802
1764,118460.125424041
1765,159399.242985503
1766,181186.909806146
1767,217881.325498366
1768,146184.907127181
1769,171362.96038709
1770,150094.235376154
1771,123287.299085507
1772,142401.993894444
1773,131334.573481633
1774,130706.962506379
1775,134974.678659191
1776,124889.175195089
1777,113423.426466928
1778,141955.659735784
1779,117894.768577221
1780,182553.575593253
1781,123020.753113227
1782,79914.6637486732
1783,141440.455254603
1784,109090.689257575
1785,116350.893383404
1786,132733.333262392
1787,154325.996696275
1788,53434.1118475413
1789,96036.8942023553
1790,64661.5749323804
1791,170817.549639814
1792,158596.081217768
1793,137236.213288548
1794,147570.94620038
1795,130778.249506273
1796,126862.768678153
1797,100830.930170825
1798,128584.048699862
1799,103214.849064566
1800,135586.227444825
1801,145752.224393845
1802,129083.274650478
1803,148766.861190526
1804,144105.636638963
1805,137816.335199069
1806,126530.287634876
1807,126836.190119569
1808,114237.392729775
1809,126406.678436592
1810,148994.811588303
1811,102681.244365928
1812,94239.5602429049
1813,123158.980570245
1814,96081.9491800819
1815,55155.3937304739
1816,105911.39547873
1817,105713.187810467
1818,152132.808521618
1819,127206.314666733
1820,60776.507645008
1821,95897.9914688768
1822,144027.03397129
1823,41904.4065170417
1824,138869.326342184
1825,129218.580887003
1826,107186.073008838
1827,105826.707621637
1828,132173.493969853
1829,105483.647864145
1830,143146.907646883
1831,148924.071480443
1832,74864.3059983793
1833,138690.309342762
1834,125593.173878386
1835,130378.274994379
1836,117443.362513451
1837,83315.4741647137
1838,124674.292286597
1839,91638.0159018076
1840,150361.449580576
1841,167417.452119709
1842,73629.0127352237
1843,123604.263766557
1844,136264.155121454
1845,138921.406892302
1846,154558.361600259
1847,160878.176824507
1848,53964.905904393
1849,100853.291493287
1850,116705.654524642
1851,148395.430949417
1852,125084.249372387
1853,134027.280430788
1854,166716.473111683
1855,146775.237830303
1856,216071.222659693
1857,135243.059524523
1858,137042.632195241
1859,115090.766386543
1860,142741.588043266
1861,114878.801974652
1862,329577.866293484
1863,310347.41363872
1864,311439.652887599
1865,334028.054468645
1866,350277.760611625
1867,236120.00852654
1868,313496.276760399
1869,208731.594347283
1870,220522.312726855
1871,236655.078344731
1872,169804.739307476
1873,247502.514406808
1874,135725.959611763
1875,188496.028481451
1876,197092.162816259
1877,204739.610798555
1878,191861.731184519
1879,130520.478091612
1880,132074.407848038
1881,236010.211880234
1882,255287.744866136
1883,188541.646228529
1884,203132.260776679
1885,233841.266567663
1886,305955.583257247
1887,199727.810196759
1888,273373.078281932
1889,161450.311195809
1890,135717.950866693
1891,136626.473422993
1892,101286.66148779
1893,129740.297842563
1894,116158.836793487
1895,131017.632996131
1896,117095.09793401
1897,112761.024400249
1898,105583.476618156
1899,159803.25457498
1900,157310.673190747
1901,176631.554119729
1902,155154.935906365
1903,231713.339274483
1904,140232.862891573
1905,196555.831732216
1906,175387.72431391
1907,187011.657308416
1908,108057.716695544
1909,138717.542608749
1910,120269.437795427
1911,216275.159138584
1912,317761.443103748
1913,139955.096188808
1914,67897.0323154538
1915,327430.65223458
1916,60107.3790124035
1917,248637.666502405
1918,142039.515735818
1919,174358.107244064
1920,139090.657927129
1921,456186.678285058
1922,337205.552801431
1923,215663.041486555
1924,259895.979862159
1925,191714.317042907
1926,396003.350999823
1927,131655.559493761
1928,152366.690447687
1929,125006.330575776
1930,126213.705324932
1931,136462.451027652
1932,138422.310372056
1933,177731.334837386
1934,178237.893685861
1935,170392.792008935
1936,186621.705286916
1937,186117.690941406
1938,173015.437746026
1939,258624.222641795
1940,192226.299368448
1941,170914.064336935
1942,191118.315835614
1943,218010.111298847
1944,389022.98158707
1945,397000.669558506
1946,127080.104209777
1947,335869.617727108
1948,154601.318640697
1949,256855.964029556
1950,180671.596104214
1951,246152.107897254
1952,232888.36503706
1953,171039.811742058
1954,179956.895902304
1955,135009.252176214
1956,340614.736537674
1957,151971.382398668
1958,316086.564893169
1959,148972.266489838
1960,123879.872681726
1961,120415.266919024
1962,95251.1246687063
1963,100958.439596108
1964,112072.531103296
1965,148283.463991488
1966,142298.348251292
1967,282490.989913799
1968,469459.914063161
1969,422869.028401529
1970,480672.379941995
1971,437038.951941625
1972,373356.442306967
1973,266460.760761508
1974,318769.374206023
1975,509210.225792145
1976,264150.421238894
1977,347017.219794399
1978,352336.560033921
1979,341293.263351646
1980,202090.56266981
1981,341589.654177639
1982,219635.448117277
1983,198471.24852109
1984,166239.89116091
1985,215960.449094565
1986,210359.421848014
1987,181218.49064139
1988,176936.803026611
1989,195094.250349339
1990,206725.141941066
1991,237313.719459751
1992,204943.886503737
1993,167462.805344743
1994,235062.116712805
1995,183306.996302969
1996,257859.504571879
1997,309195.000993879
1998,342770.552838609
1999,244950.216507585
2000,321312.182037079
2001,259892.32721859
2002,243805.478836624
2003,274800.835605071
2004,267231.625770557
2005,215966.927227681
2006,232362.466712483
2007,255414.138253955
2008,214194.870899318
2009,192668.60367041
2010,192257.268110875
2011,146767.277312089
2012,180344.310117569
2013,182118.359076809
2014,189182.150421263
2015,199095.198753551
2016,191286.709208542
2017,197880.675139347
2018,122435.123662914
2019,133260.308779877
2020,113281.007079092
2021,107096.025133964
2022,183750.38889618
2023,155863.091130428
2024,250831.82592846
2025,394283.50821747
2026,173444.988208241
2027,152754.672536554
2028,159649.850190334
2029,161749.987117992
2030,278511.471642628
2031,225075.40015005
2032,247310.240894269
2033,269523.914420581
2034,170216.938565813
2035,211410.009828939
2036,202700.677040512
2037,202632.225507473
2038,297276.251353119
2039,203395.274445255
2040,273907.857804477
2041,314024.980386368
2042,200790.02122387
2043,181454.219243632
2044,151488.041597353
2045,220165.411922289
2046,136101.337061442
2047,148586.291060765
2048,139374.437826723
2049,131169.856850301
2050,177411.198725191
2051,106976.587080863
2052,135216.331569374
2053,146161.754269443
2054,87919.3115960378
2055,154058.787835707
2056,145210.541071781
2057,120350.796484699
2058,224521.293942293
2059,134103.63666889
2060,178967.365296676
2061,170977.362993637
2062,136541.705488925
2063,115478.052557047
2064,144617.352528651
2065,119979.268900669
2066,161992.118246967
2067,103790.836335174
2068,130112.284943022
2069,84251.1955718023
2070,110414.321873841
2071,96171.0947637875
2072,126576.435180758
2073,139345.855187823
2074,180142.668362328
2075,145211.846261207
2076,120343.169065637
2077,168466.033051158
2078,132709.519673366
2079,130310.569037997
2080,122966.771570073
2081,128209.15123712
2082,120454.252688656
2083,145630.43092603
2084,112030.108776453
2085,122980.036128641
2086,111985.951249668
2087,126046.804100475
2088,89923.2896140585
2089,71788.0703986858
2090,131071.326440859
2091,121664.017842688
2092,123772.228880552
2093,113475.940911376
2094,123058.962996341
2095,141707.501687551
2096,78137.2861136385
2097,98184.5273053477
2098,140242.441595912
2099,55057.3804826091
2100,82501.1708588351
2101,113147.928121436
2102,125478.829848078
2103,101917.529593351
2104,129445.681051768
2105,131846.438966168
2106,64922.1725792943
2107,211137.894403475
2108,115151.52938828
2109,114514.795654475
2110,129354.606823083
2111,135952.347367195
2112,138251.05962685
2113,120352.728086876
2114,109515.230991072
2115,169580.514874705
2116,118216.673848772
2117,149044.063604961
2118,124650.455766706
2119,108419.89987484
2120,117243.2651837
2121,83786.6730144548
2122,114857.355640253
2123,95065.6899857111
2124,162709.436966089
2125,121143.803326299
2126,149931.145986017
2127,143890.685276724
2128,122809.257879616
2129,96321.8097389317
2130,143820.084192707
2131,138716.295006075
2132,122055.392573263
2133,128502.590996654
2134,109204.348466154
2135,89030.9564707641
2136,63983.7807993451
2137,116839.031077899
2138,129309.536175527
2139,155285.34280847
2140,136500.69064688
2141,144677.567546495
2142,130540.982535975
2143,145977.692634575
2144,107347.316872581
2145,137393.619659251
2146,165737.760310203
2147,129072.244013245
2148,138546.397116765
2149,141783.553244757
2150,244405.400137634
2151,117724.094901532
2152,160397.717681557
2153,153726.21378208
2154,109351.270955688
2155,154578.32836453
2156,267780.521967185
2157,233494.295067534
2158,235633.560897102
2159,196782.114432292
2160,186909.616466735
2161,246686.413834731
2162,408066.534176995
2163,334818.956416584
2164,236505.45719153
2165,196407.807751682
2166,143432.132508265
2167,214953.745755628
2168,200735.916773304
2169,191682.79858965
2170,217522.756406226
2171,145983.286826605
2172,129938.474359474
2173,166519.000034984
2174,238384.043343884
2175,301674.916750763
2176,319688.253637142
2177,247691.335641545
2178,210585.797073205
2179,140515.107805411
2180,231114.779669345
2181,186775.641049244
2182,217034.817868011
2183,194604.315226692
2184,120210.848872974
2185,111766.053415672
2186,144197.672808541
2187,148615.550619982
2188,156388.580977729
2189,196526.976278705
2190,84846.2388685097
2191,84328.5500452381
2192,93104.3539031942
2193,100552.876478625
2194,108667.66217135
2195,109130.684323589
2196,106790.037350822
2197,118124.619166664
2198,161781.153286505
2199,199019.293103009
2200,149637.70664772
2201,144714.7004737
2202,209887.816922423
2203,140825.628649976
2204,192518.272175452
2205,115675.220233971
2206,154219.097839867
2207,208457.929304632
2208,256890.549663216
2209,222658.743672924
2210,114213.770757414
2211,113264.588111393
2212,115003.804741053
2213,103529.614975903
2214,123413.77544971
2215,105912.936291585
2216,136619.827246425
2217,57327.5545933529
2218,74196.9738595644
2219,76483.533058419
2220,81141.0001040545
2221,332835.289785474
2222,277539.200377974
2223,350196.232389574
2224,198058.764044807
2225,126788.388968279
2226,182924.131867223
2227,198271.124267912
2228,263871.35583192
2229,265914.954671015
2230,152513.693347535
2231,214102.012391066
2232,167313.993154416
2233,169945.340345884
2234,232218.25211913
2235,209075.332063334
2236,289977.443658654
2237,321121.651201974
2238,210082.516035024
2239,111537.17848474
2240,160074.256174062
2241,163181.595073792
2242,127871.511350213
2243,120938.90285504
2244,115099.902422236
2245,108289.027080867
2246,147657.07029387
2247,112580.297330369
2248,126877.118607697
2249,124207.755953157
2250,133067.239901308
2251,88376.7305100293
2252,164088.845988763
2253,151056.983046601
2254,173324.024143199
2255,191625.587316431
2256,179045.716732602
2257,201152.863583976
2258,162347.766292943
2259,178301.1444608
2260,142282.430460683
2261,184846.814135991
2262,212529.937703567
2263,409073.807509982
2264,432439.207383473
2265,170376.854256947
2266,324041.094653677
2267,375478.062318695
2268,388902.120555032
2269,151717.642741577
2270,193669.353232484
2271,222239.939637629
2272,196884.059120817
2273,169780.88295235
2274,183438.915444267
2275,154125.57155575
2276,198858.352895778
2277,183863.080858513
2278,144993.407037006
2279,127252.06274274
2280,117438.800408762
2281,166973.889530956
2282,190163.823914767
2283,105161.820469417
2284,108246.238440499
2285,146143.25434448
2286,123289.875466734
2287,362441.652114643
2288,266428.659962243
2289,433849.490635304
2290,470690.252197713
2291,330836.384051161
2292,442949.953840786
2293,459872.215184241
2294,393409.741313725
2295,475170.686519039
2296,265480.774070981
2297,332456.84812724
2298,326215.334692841
2299,371656.585029826
2300,346726.715071118
2301,288047.652520202
2302,244597.256153273
2303,251720.755826213
2304,244541.012843927
2305,193562.044063472
2306,185614.120138123
2307,196181.457976323
2308,231554.999496785
2309,280670.090461879
2310,212803.066115669
2311,193595.905374835
2312,167010.088236402
2313,175598.847879959
2314,167357.147755614
2315,179925.364000749
2316,189976.566954594
2317,190650.823069806
2318,185419.537537995
2319,186876.348554379
2320,187893.063857314
2321,239240.271043399
2322,178884.332336206
2323,193887.382375594
2324,173013.240092585
2325,219833.280129115
2326,174162.1557779
2327,201210.9084706
2328,221324.819911377
2329,189878.214296802
2330,181208.032583535
2331,347507.89094938
2332,406544.910002383
2333,336450.870418854
2334,255994.885076496
2335,281554.039195559
2336,310604.049351519
2337,203044.408823025
2338,280211.879838628
2339,221150.023874582
2340,391145.322829563
2341,250834.719542514
2342,245768.495968355
2343,228210.713521142
2344,215854.203688691
2345,241965.810968117
2346,220273.03801209
2347,201098.682190166
2348,248113.887015325
2349,190552.842501775
2350,299455.320140548
2351,278983.798753098
2352,263445.22746335
2353,232976.437742269
2354,137292.137551289
2355,156828.134749417
2356,153855.245958071
2357,194547.485461789
2358,199964.002604614
2359,132853.334175151
2360,118697.713465133
2361,147079.67692802
2362,296090.536209852
2363,146990.631064422
2364,155023.995137918
2365,219624.477964154
2366,184620.757622067
2367,232535.588407649
2368,221843.348725908
2369,232969.739361384
2370,162428.374804657
2371,165280.000047858
2372,191574.626588824
2373,277500.955684451
2374,321169.097644418
2375,261250.410992687
2376,285714.838377126
2377,338184.38113296
2378,148053.092448847
2379,188653.87017296
2380,146113.836746512
2381,175939.030062559
2382,203451.237586156
2383,206344.109254183
2384,248279.73999923
2385,167005.863482349
2386,137295.189855894
2387,136104.156549536
2388,100389.227270828
2389,125638.187757589
2390,146290.85612374
2391,139246.021736329
2392,117565.461287828
2393,167119.880480829
2394,145804.22636009
2395,210074.596390665
2396,147242.472056887
2397,233971.209475772
2398,132004.344325389
2399,57278.250023692
2400,52133.8098005619
2401,115326.646280525
2402,138184.726778388
2403,137820.502555078
2404,156964.423167948
2405,161311.757365721
2406,143175.956109821
2407,122164.084331238
2408,142746.400721206
2409,129668.654793994
2410,153761.266036911
2411,122805.232555957
2412,161266.491374338
2413,130308.084014618
2414,141968.461833588
2415,132241.631695274
2416,127671.227438851
2417,136199.526420446
2418,135726.097017944
2419,127632.1025644
2420,126514.293770023
2421,148431.863716522
2422,105096.430209602
2423,129374.154309926
2424,154926.963378994
2425,208407.39975671
2426,129824.946672169
2427,139915.540559742
2428,177061.57834692
2429,118218.300099231
2430,130529.501897472
2431,105114.052538021
2432,146134.518632672
2433,150263.086721346
2434,136291.834985603
2435,149949.194219757
2436,111600.302867734
2437,108166.44405
2438,126201.572495646
2439,111208.794992227
2440,115646.118043068
2441,94351.8970586374
2442,97438.0188873919
2443,123886.312080051
2444,128069.385908288
2445,77279.0050194751
2446,140077.023980552
2447,169631.25014352
2448,130503.718424854
2449,111196.560555911
2450,145339.880631082
2451,129027.821761364
2452,198074.472627314
2453,88760.1161470182
2454,115561.039956906
2455,107969.702834055
2456,135779.452574326
2457,123736.872031242
2458,130982.385752104
2459,115358.66484129
2460,147986.918612136
2461,122971.906895829
2462,136338.316058262
2463,122622.079702335
2464,175169.116060811
2465,138237.250361366
2466,113860.955163762
2467,151169.681936108
2468,71830.4463602768
2469,69731.9932626568
2470,175755.284823014
2471,195497.958073272
2472,146075.896636391
2473,119270.005734007
2474,81122.5537804893
2475,210439.422906283
2476,117867.718418278
2477,131278.121060869
2478,151190.310328877
2479,100124.218169321
2480,153471.149256738
2481,124289.154410392
2482,127356.323609259
2483,113888.716792207
2484,127735.489867253
2485,127520.647078279
2486,153466.760903839
2487,141177.427891596
2488,159249.555548053
2489,147135.591968589
2490,148622.46078074
2491,86170.3960619118
2492,185782.064994412
2493,140540.255706223
2494,141592.11561657
2495,78246.9273794601
2496,247065.923739949
2497,151707.468944178
2498,110690.149363241
2499,91307.756987984
2500,128087.707653164
2501,136583.463654528
2502,155712.024056013
2503,96329.1615750641
2504,175512.372346385
2505,216175.162356403
2506,258589.3466925
2507,279430.867168671
2508,260259.248981788
2509,215449.787195125
2510,223432.903264885
2511,177273.232796826
2512,202823.155055282
2513,213482.484197486
2514,262051.970136841
2515,144728.480047599
2516,169404.895030046
2517,139596.704807408
2518,149799.496297474
2519,220380.769872916
2520,206219.926848707
2521,180686.379490396
2522,221017.454874643
2523,114504.176309473
2524,136883.645563854
2525,144773.908226788
2526,140041.446252816
2527,116314.462890747
2528,129407.147919426
2529,134939.444910616
2530,120876.731644
2531,257442.180724451
2532,222277.015814816
2533,194717.378379667
2534,231029.268213056
2535,315534.064905435
2536,227524.929822937
2537,229069.325587382
2538,187144.872300023
2539,187770.132424763
2540,180961.851700395
2541,182621.169783773
2542,170347.698873545
2543,124219.659705207
2544,127560.666795082
2545,134062.611686017
2546,130919.386269002
2547,133643.475511821
2548,154652.874520442
2549,163861.071336988
2550,259070.338354475
2551,139584.415731283
2552,124964.889695495
2553,81979.0300501082
2554,111148.175049907
2555,118080.951756127
2556,97771.1719876823
2557,101178.745733972
2558,151200.098438709
2559,141385.808740443
2560,147841.070712169
2561,155983.053123007
2562,135969.511016085
2563,153033.030072959
2564,221890.930587675
2565,146345.382960721
2566,169852.092480867
2567,143749.017819405
2568,188634.688570679
2569,218710.119101167
2570,112683.847792228
2571,181639.798061628
2572,149285.016828444
2573,243750.009133332
2574,279381.958236072
2575,129946.502187068
2576,126315.368438814
2577,160764.585489488
2578,87609.3482441389
2579,65169.6387329609
2580,120792.322512171
2581,116665.926716549
2582,127534.300567517
2583,280018.579962523
2584,177443.220462273
2585,179839.201362073
2586,211996.813635679
2587,185510.429855235
2588,154343.848528698
2589,148589.95230957
2590,209622.963186067
2591,233203.548781575
2592,229244.20721137
2593,257081.555740897
2594,175293.707642047
2595,197688.602304918
2596,304043.990426449
2597,173210.754385868
2598,328932.431386597
2599,273111.337023412
2600,114313.697607883
2601,146957.027510447
2602,84335.3427328212
2603,99584.9976115997
2604,94477.0505604205
2605,80853.0491372361
2606,145975.860328533
2607,220477.472768487
2608,195112.107864975
2609,173590.069071413
2610,115354.090488567
2611,117385.814714382
2612,162285.688446165
2613,132622.50694421
2614,129428.479833366
2615,154758.559189022
2616,139572.392097643
2617,163765.806191393
2618,183010.687728016
2619,193866.013849332
2620,187560.624320382
2621,174020.875556467
2622,183219.214126216
2623,246353.779619939
2624,297786.836557105
2625,328587.197119549
2626,177042.029782243
2627,159681.972684755
2628,514380.967374322
2629,487899.178407173
2630,366064.136620137
2631,418661.927853194
2632,474587.692067702
2633,330485.11292944
2634,416104.965959656
2635,157653.665960913
2636,175894.916151131
2637,178032.048525222
2638,262915.650974148
2639,193533.246770497
2640,156699.818645476
2641,108230.804906569
2642,193288.327359529
2643,99851.423468033
2644,123326.396178813
2645,108292.778490175
2646,97843.6272073521
2647,103536.73571594
2648,147081.055917001
2649,140835.079267473
2650,147487.259146142
2651,145510.384977374
2652,380239.362224798
2653,250195.911458257
2654,249155.732938997
2655,414814.277293263
2656,308172.871158306
2657,354701.914542752
2658,316045.704021967
2659,318232.020734863
2660,357726.451263612
2661,331109.320946199
2662,367526.057566564
2663,289621.325984157
2664,266874.057174431
2665,319737.080779621
2666,291456.270847493
2667,160350.167886421
2668,173170.62813625
2669,181424.290682426
2670,279809.680427192
2671,183067.050833366
2672,193275.408628225
2673,201891.721331431
2674,197422.922600333
2675,172457.414668819
2676,184617.935542041
2677,192688.549392553
2678,267109.758854005
2679,264260.695570377
2680,284284.451548531
2681,417918.120852876
2682,323876.399388011
2683,591310.883872941
2684,322671.794023919
2685,356586.001436349
2686,246371.981147524
2687,315054.067694492
2688,220571.87323945
2689,212888.47977344
2690,433859.991113353
2691,188825.610263623
2692,142761.846825073
2693,188736.365171916
2694,131526.79928575
2695,193888.202487794
2696,182108.921412015
2697,183798.442858996
2698,196517.280936497
2699,181720.441913814
2700,159070.576452872
2701,155703.290702483
2702,112005.587268209
2703,122571.677920395
2704,137844.119123634
2705,118342.461184272
2706,120170.423463164
2707,126303.517441843
2708,135415.812269373
2709,109696.39131792
2710,124183.70390527
2711,288632.915291574
2712,414555.452065223
2713,166510.925253592
2714,152992.576547534
2715,170748.480513037
2716,161063.905134133
2717,176356.320504912
2718,221765.106064129
2719,167064.827475164
2720,174046.265848012
2721,140820.695226421
2722,165884.624363384
2723,136352.551562068
2724,134160.501518813
2725,137963.001702613
2726,145105.388982288
2727,184998.261897395
2728,171009.538574038
2729,143921.961648685
2730,142394.460048527
2731,131445.600519625
2732,130987.143811155
2733,160225.608841158
2734,139204.707354448
2735,137982.757690928
2736,144179.752760406
2737,125076.266238413
2738,134098.178476968
2739,164243.396469391
2740,137784.504074501
2741,153028.70996744
2742,151982.899927897
2743,148945.993875148
2744,162392.348267045
2745,139599.893281753
2746,142181.898096638
2747,143787.672906352
2748,117930.655388907
2749,130261.213637318
2750,138821.40474786
2751,136903.326981405
2752,187618.443459271
2753,147544.950458706
2754,201858.015803465
2755,133512.414054393
2756,89999.7470965702
2757,60203.7338163524
2758,85612.8370663975
2759,160100.044879402
2760,127017.335949734
2761,151274.683448213
2762,157565.301269285
2763,183877.167329345
2764,152693.744482272
2765,304274.283712684
2766,138747.106176346
2767,99278.0789652349
2768,129784.158231166
2769,134823.7710828
2770,148513.964678313
2771,117494.687720076
2772,118519.170302003
2773,164948.575458175
2774,138325.610316118
2775,116379.426432094
2776,137525.697878301
2777,141962.846269144
2778,112726.593602403
2779,118867.584756794
2780,102139.281686061
2781,96672.9881792875
2782,94672.9346465188
2783,96341.8539795922
2784,121348.231238801
2785,131927.89059868
2786,57411.9012871646
2787,119874.091860961
2788,73963.9645056791
2789,172083.638733173
2790,95629.3565291911
2791,113420.387849915
2792,59539.6340980544
2793,181958.32813185
2794,91273.5551890835
2795,121622.074379109
2796,99448.2583382858
2797,168897.395944855
2798,100241.252932142
2799,120665.057454838
2800,60897.9498448671
2801,101467.059765547
2802,132846.592851765
2803,150682.169140961
2804,136173.311752441
2805,96406.7632556636
2806,76103.3013544262
2807,156615.816778808
2808,154976.806711389
2809,140977.821517475
2810,136104.479532749
2811,161691.566686633
2812,152744.506881531
2813,146097.483959443
2814,151361.637112695
2815,93971.1766745308
2816,265571.909550966
2817,145040.816735742
2818,131892.431626752
2819,174799.832360608
2820,146060.04835933
2821,103487.342921461
2822,212427.048584509
2823,295396.545813049
2824,177356.802431125
2825,141281.129748928
2826,134270.4852088
2827,133941.290629365
2828,206564.769101304
2829,222956.375927012
2830,227478.622321358
2831,172955.752545812
2832,237514.364927963
2833,295538.439831039
2834,211360.995691458
2835,219055.105370589
2836,187098.905913294
2837,163676.315964173
2838,153305.466441503
2839,176813.706657895
2840,194939.081109252
2841,203906.951006233
2842,224295.202806861
2843,150133.265211472
2844,163332.853056036
2845,120278.485453997
2846,203823.988193378
2847,198767.217017046
2848,212921.023454447
